BumpId,VoidId,Bump_X,Bump_Y,X(um),Y(um),Diam_X,Diam_Y,Diameter(%),Area(um2),Area(%)
1935,2,-6.4125,-3.5703,0.0005,-0.0056,2.5404,2.5404,10.3695,5.0686,1.0753
1936,1,-5.7773,-3.5679,-0.0004,0.0005,7.2598,7.2598,29.7670,41.3937,8.8607
1936,2,-5.7773,-3.5679,-0.0026,-0.0056,3.1113,3.1113,12.7573,7.6029,1.6275
1938,1,-5.3762,-3.5656,-0.0051,-0.0026,2.3190,2.3190,10.7211,4.2238,1.1494
1939,1,-5.1754,-3.5644,0.0009,0.0030,2.3190,2.3190,10.1587,4.2238,1.0320
1979,1,-6.9122,-3.5959,-0.0010,0.0028,4.2127,4.2127,17.5534,13.9386,3.0812
1980,1,-6.5124,-3.5929,-0.0011,0.0009,3.2796,3.2796,14.0028,8.4477,1.9608
1981,1,-5.6764,-3.5890,-0.0032,-0.0009,5.9577,5.9577,24.1036,27.8773,5.8098
1982,1,-5.2761,-3.5872,-0.0034,0.0023,1.6398,1.6398,7.7336,2.1119,0.5981
2027,1,-5.6377,-3.6283,-0.0002,0.0021,5.6329,5.6329,22.5235,24.9206,5.0731
2028,1,-5.5153,-3.6277,-0.0007,0.0005,7.3335,7.3335,33.1133,42.2385,10.9649
2029,1,-5.4381,-3.6267,-0.0036,0.0000,3.2796,3.2796,14.2566,8.4476,2.0325
2030,1,-5.3153,-3.6276,-0.0003,-0.0009,4.8645,4.8645,22.0497,18.5850,4.8619
2035,1,-6.9512,-3.6338,0.0028,-0.0043,4.8089,4.8089,19.6116,18.1625,3.8461
2038,1,-6.6730,-3.6325,0.0011,-0.0004,4.6957,4.6957,20.3711,17.3179,4.1498
2041,1,-6.3507,-3.6305,0.0021,-0.0008,3.1113,3.1113,13.4433,7.6029,1.8072
2043,1,-5.7155,-3.6288,-0.0025,0.0020,5.2882,5.2882,21.5185,21.9640,4.6305
2114,1,-6.9120,-3.6725,-0.0009,-0.0008,7.1853,7.1853,28.9052,40.5490,8.3551
2115,1,-6.7119,-3.6715,-0.0041,0.0012,5.6805,5.6805,24.6183,25.3431,6.0606
2115,2,-6.7119,-3.6715,0.0025,-0.0031,4.3385,4.3385,18.8025,14.7834,3.5353
2117,1,-6.3128,-3.6700,-0.0009,0.0009,4.9738,4.9738,22.6078,19.4297,5.1111
2119,1,-5.4756,-3.6670,-0.0011,0.0026,5.6805,5.6805,24.4217,25.3430,5.9642
2120,1,-5.2756,-3.6664,0.0028,0.0017,3.0237,3.0237,13.4552,7.1805,1.8104
2156,1,-5.1749,-3.6874,-0.0084,-0.0009,3.3606,3.3606,14.9866,8.8701,2.2460
2158,1,-7.4111,-3.6966,0.0027,0.0010,5.0276,5.0276,23.7392,19.8521,5.6355
2159,1,-7.2115,-3.6964,0.0008,-0.0034,4.2128,4.2128,18.6085,13.9388,3.4628
2160,1,-6.8114,-3.6945,-0.0037,0.0028,2.3190,2.3190,9.9455,4.2238,0.9891
2161,1,-6.4117,-3.6934,0.0007,0.0030,6.6001,6.6001,27.5525,34.2133,7.5914
2163,1,-5.5762,-3.6891,-0.0014,0.0023,5.4879,5.4879,23.0611,23.6536,5.3181
2198,1,-7.3720,-3.7353,-0.0022,0.0052,4.5798,4.5798,21.1847,16.4730,4.4879
2198,2,-7.3720,-3.7353,0.0022,-0.0013,3.1966,3.1966,14.7866,8.0254,2.1864
2199,1,-7.2512,-3.7352,0.0010,0.0026,3.9492,3.9492,17.7063,12.2491,3.1351
2200,1,-7.1729,-3.7351,0.0026,-0.0013,3.0237,3.0237,13.5861,7.1805,1.8458
2201,1,-7.0508,-3.7352,-0.0024,-0.0020,6.2657,6.2657,26.8446,30.8341,7.2063
2202,1,-6.9727,-3.7337,-0.0025,-0.0007,4.6957,4.6957,19.3767,17.3177,3.7546
2202,2,-6.9727,-3.7337,0.0008,-0.0050,3.0237,3.0237,12.4771,7.1806,1.5568
2203,1,-6.8504,-3.7341,-0.0003,0.0000,5.8668,5.8668,24.3771,27.0326,5.9424
2204,1,-6.7727,-3.7332,-0.0049,0.0066,1.6398,1.6398,6.9039,2.1119,0.4766
2206,1,-6.5726,-3.7327,-0.0012,0.0001,6.4351,6.4351,28.0592,32.5235,7.8732
2207,1,-6.4501,-3.7315,-0.0029,0.0007,4.0831,4.0831,17.6688,13.0940,3.1219
2208,1,-6.3723,-3.7320,-0.0011,-0.0018,6.8402,6.8402,33.0186,36.7476,10.9023
2208,2,-6.3723,-3.7320,0.0080,-0.0050,2.5404,2.5404,12.2628,5.0686,1.5038
2209,1,-6.2511,-3.7304,-0.0004,-0.0005,7.3335,7.3335,35.6009,42.2384,12.6742
2210,1,-6.1729,-3.7296,-0.0015,-0.0009,5.3890,5.3890,27.1607,22.8088,7.3770
