Recipe,Lot,Wafer,MAX Area Void,MAX Diameter Void,Total NG,DieId,BumpId,Area Percent,Diameter Percent
G9,d26,126173086.17,28.45,53.34,890.00,445,2772,9.38,30.63
G9,d26,126173086.17,28.45,53.34,890.00,445,2773,8.50,29.16
G9,d26,126173086.17,28.45,53.34,890.00,445,2776,11.20,33.47
G9,d26,126173086.17,28.45,53.34,890.00,445,2861,11.32,33.64
G9,d26,126173086.17,28.45,53.34,890.00,445,2920,9.17,30.28
G9,d26,126173086.17,28.45,53.34,890.00,445,2946,8.31,28.83
G9,d26,126173086.17,28.45,53.34,890.00,445,2948,8.70,29.50
G9,d26,126173086.17,28.45,53.34,890.00,445,2952,9.02,30.02
G9,d26,126173086.17,28.45,53.34,890.00,445,3026,8.45,29.06
G9,d26,126173086.17,28.45,53.34,890.00,445,3055,8.56,29.26
G9,d26,126173086.17,28.45,53.34,890.00,445,3057,13.75,37.08
G9,d26,126173086.17,28.45,53.34,890.00,445,3058,8.12,28.50
G9,d26,126173086.17,28.45,53.34,890.00,445,3059,12.85,35.84
G9,d26,126173086.17,28.45,53.34,890.00,445,3118,12.03,34.68
G9,d26,126173086.17,28.45,53.34,890.00,445,3119,9.45,30.75
G9,d26,126173086.17,28.45,53.34,890.00,445,3140,13.00,36.06
G9,d26,126173086.17,28.45,53.34,890.00,445,3213,10.85,32.93
G9,d26,126173086.17,28.45,53.34,890.00,445,3214,8.23,28.69
G9,d26,126173086.17,28.45,53.34,890.00,445,3215,8.12,28.50
G9,d26,126173086.17,28.45,53.34,890.00,445,3222,10.50,32.40
G9,d26,126173086.17,28.45,53.34,890.00,445,3288,8.02,28.32
G9,d26,126173086.17,28.45,53.34,890.00,445,3301,10.06,31.72
G9,d26,126173086.17,28.45,53.34,890.00,445,3303,8.85,29.75
G9,d26,126173086.17,28.45,53.34,890.00,445,3308,13.26,36.42
G9,d26,126173086.17,28.45,53.34,890.00,445,3310,8.83,29.71
G9,d26,126173086.17,28.45,53.34,890.00,445,3315,10.25,32.02
G9,d26,126173086.17,28.45,53.34,890.00,445,3389,9.19,30.32
G9,d26,126173086.17,28.45,53.34,890.00,445,3406,8.36,28.91
G9,d26,126173086.17,28.45,53.34,890.00,445,3408,9.51,30.84
G9,d26,126173086.17,28.45,53.34,890.00,445,3409,9.01,30.01
G9,d26,126173086.17,28.45,53.34,890.00,445,3417,8.47,29.10
G9,d26,126173086.17,28.45,53.34,890.00,445,3486,8.90,29.84
G9,d26,126173086.17,28.45,53.34,890.00,445,3509,13.65,36.94
G9,d26,126173086.17,28.45,53.34,890.00,445,3510,8.67,29.45
G9,d26,126173086.17,28.45,53.34,890.00,445,3515,8.85,29.75
G9,d26,126173086.17,28.45,53.34,890.00,445,3565,9.12,30.20
G9,d26,126173086.17,28.45,53.34,890.00,445,3591,13.42,36.63
G9,d26,126173086.17,28.45,53.34,890.00,445,3592,10.49,32.39
G9,d26,126173086.17,28.45,53.34,890.00,445,3680,9.78,31.27
G9,d26,126173086.17,28.45,53.34,890.00,445,3681,8.95,29.92
G9,d26,126173086.17,28.45,53.34,890.00,445,3682,9.89,31.45
G9,d26,126173086.17,28.45,53.34,890.00,445,3683,9.50,30.82
G9,d26,126173086.17,28.45,53.34,890.00,445,3685,10.75,32.79
G9,d26,126173086.17,28.45,53.34,890.00,445,3687,9.62,31.01
G9,d26,126173086.17,28.45,53.34,890.00,445,3785,8.88,29.81
G9,d26,126173086.17,28.45,53.34,890.00,445,3787,10.16,31.88
G9,d26,126173086.17,28.45,53.34,890.00,445,3788,11.94,34.55
G9,d26,126173086.17,28.45,53.34,890.00,445,3790,10.77,32.81
G9,d26,126173086.17,28.45,53.34,890.00,445,3963,8.44,29.05
G9,d26,126173086.17,28.45,53.34,890.00,445,3965,9.09,30.15
G9,d26,126173086.17,28.45,53.34,890.00,445,4028,11.40,33.77
G9,d26,126173086.17,28.45,53.34,890.00,445,4047,9.10,30.17
G9,d26,126173086.17,28.45,53.34,890.00,445,4048,11.72,34.23
G9,d26,126173086.17,28.45,53.34,890.00,445,4050,9.03,30.06
G9,d26,126173086.17,28.45,53.34,890.00,445,4156,11.14,33.38
G9,d26,126173086.17,28.45,53.34,890.00,445,4159,8.20,28.64
G9,d26,126173086.17,28.45,53.34,890.00,445,4243,15.22,39.01
G9,d26,126173086.17,28.45,53.34,890.00,445,4244,8.03,28.33
G9,d26,126173086.17,28.45,53.34,890.00,445,4324,11.85,34.42
G9,d26,126173086.17,28.45,53.34,890.00,445,4329,9.34,30.56
G9,d26,126173086.17,28.45,53.34,890.00,445,4330,9.41,30.67
G9,d26,126173086.17,28.45,53.34,890.00,445,4334,10.11,31.79
G9,d26,126173086.17,28.45,53.34,890.00,445,4397,10.32,32.13
G9,d26,126173086.17,28.45,53.34,890.00,445,4398,8.66,29.43
G9,d26,126173086.17,28.45,53.34,890.00,445,4412,8.36,28.91
G9,d26,126173086.17,28.45,53.34,890.00,445,4413,8.95,29.91
G9,d26,126173086.17,28.45,53.34,890.00,445,4414,13.15,36.26
G9,d26,126173086.17,28.45,53.34,890.00,445,4415,8.95,29.91
G9,d26,126173086.17,28.45,53.34,890.00,445,4459,8.28,28.78
G9,d26,126173086.17,28.45,53.34,890.00,445,4524,8.96,29.94
G9,d26,126173086.17,28.45,53.34,890.00,445,4528,16.87,41.08
G9,d26,126173086.17,28.45,53.34,890.00,445,4530,13.06,36.13
G9,d26,126173086.17,28.45,53.34,890.00,445,4532,10.05,31.69
G9,d26,126173086.17,28.45,53.34,890.00,445,4536,8.34,28.88
G9,d26,126173086.17,28.45,53.34,890.00,445,4597,8.81,29.69
G9,d26,126173086.17,28.45,53.34,890.00,445,4600,8.18,28.60
G9,d26,126173086.17,28.45,53.34,890.00,445,4612,14.63,38.25
G9,d26,126173086.17,28.45,53.34,890.00,445,4613,11.25,33.54
G9,d26,126173086.17,28.45,53.34,890.00,445,4614,10.43,32.29
G9,d26,126173086.17,28.45,53.34,890.00,445,4615,8.08,28.43
G9,d26,126173086.17,28.45,53.34,890.00,445,4693,9.46,30.75
G9,d26,126173086.17,28.45,53.34,890.00,445,4694,13.16,36.27
G9,d26,126173086.17,28.45,53.34,890.00,445,4699,10.19,31.93
G9,d26,126173086.17,28.45,53.34,890.00,445,4779,9.97,31.58
G9,d26,126173086.17,28.45,53.34,890.00,445,4792,9.07,30.12
G9,d26,126173086.17,28.45,53.34,890.00,445,4891,8.48,29.12
G9,d26,126173086.17,28.45,53.34,890.00,445,4896,13.21,36.35
G9,d26,126173086.17,28.45,53.34,890.00,445,4898,8.76,29.59
G9,d26,126173086.17,28.45,53.34,890.00,445,4903,9.73,31.19
G9,d26,126173086.17,28.45,53.34,890.00,445,4917,8.86,29.77
G9,d26,126173086.17,28.45,53.34,890.00,445,4964,13.97,37.38
G9,d26,126173086.17,28.45,53.34,890.00,445,4965,8.58,29.29
G9,d26,126173086.17,28.45,53.34,890.00,445,4991,12.05,34.72
G9,d26,126173086.17,28.45,53.34,890.00,445,5071,9.17,30.28
G9,d26,126173086.17,28.45,53.34,890.00,445,5079,11.22,33.50
G9,d26,126173086.17,28.45,53.34,890.00,445,5134,15.13,38.89
G9,d26,126173086.17,28.45,53.34,890.00,445,5149,8.68,29.46
G9,d26,126173086.17,28.45,53.34,890.00,445,5160,11.75,34.27
G9,d26,126173086.17,28.45,53.34,890.00,445,5165,10.24,32.00
G9,d26,126173086.17,28.45,53.34,890.00,445,5260,9.52,30.85
G9,d26,126173086.17,28.45,53.34,890.00,445,5262,8.01,28.30
G9,d26,126173086.17,28.45,53.34,890.00,445,5279,10.80,32.87
G9,d26,126173086.17,28.45,53.34,890.00,445,5337,9.59,30.96
G9,d26,126173086.17,28.45,53.34,890.00,445,5351,12.57,35.45
G9,d26,126173086.17,28.45,53.34,890.00,445,5428,10.38,32.21
G9,d26,126173086.17,28.45,53.34,890.00,445,5429,8.88,29.79
G9,d26,126173086.17,28.45,53.34,890.00,445,5435,8.94,29.89
G9,d26,126173086.17,28.45,53.34,890.00,445,5519,8.85,29.75
G9,d26,126173086.17,28.45,53.34,890.00,445,5521,9.31,30.51
G9,d26,126173086.17,28.45,53.34,890.00,445,5522,8.01,28.30
G9,d26,126173086.17,28.45,53.34,890.00,445,5524,11.01,33.18
G9,d26,126173086.17,28.45,53.34,890.00,445,5527,10.42,32.28
G9,d26,126173086.17,28.45,53.34,890.00,445,5609,10.98,33.14
G9,d26,126173086.17,28.45,53.34,890.00,445,5623,8.74,29.56
G9,d26,126173086.17,28.45,53.34,890.00,445,5637,9.53,30.87
G9,d26,126173086.17,28.45,53.34,890.00,445,5717,8.16,28.56
G9,d26,126173086.17,28.45,53.34,890.00,445,5720,8.43,29.04
G9,d26,126173086.17,28.45,53.34,890.00,445,5721,10.01,31.64
G9,d26,126173086.17,28.45,53.34,890.00,445,5795,8.70,29.50
G9,d26,126173086.17,28.45,53.34,890.00,445,5896,9.68,31.11
G9,d26,126173086.17,28.45,53.34,890.00,445,5899,10.30,32.10
G9,d26,126173086.17,28.45,53.34,890.00,445,5991,8.79,29.64
G9,d26,126173086.17,28.45,53.34,890.00,445,5995,12.63,35.54
G9,d26,126173086.17,28.45,53.34,890.00,445,5996,9.86,31.40
G9,d26,126173086.17,28.45,53.34,890.00,445,5999,12.05,34.71
G9,d26,126173086.17,28.45,53.34,890.00,445,6001,8.00,28.29
G9,d26,126173086.17,28.45,53.34,890.00,445,6067,10.23,31.98
G9,d26,126173086.17,28.45,53.34,890.00,445,6085,8.15,28.54
G9,d26,126173086.17,28.45,53.34,890.00,445,6088,8.71,29.51
G9,d26,126173086.17,28.45,53.34,890.00,445,6252,9.10,30.16
G9,d26,126173086.17,28.45,53.34,890.00,445,6259,10.94,33.07
G9,d26,126173086.17,28.45,53.34,890.00,445,6327,8.70,29.49
G9,d26,126173086.17,28.45,53.34,890.00,445,6360,12.45,35.29
G9,d26,126173086.17,28.45,53.34,890.00,445,6361,14.97,38.68
G9,d26,126173086.17,28.45,53.34,890.00,445,6364,8.82,29.69
G9,d26,126173086.17,28.45,53.34,890.00,445,6365,12.71,35.65
G9,d26,126173086.17,28.45,53.34,890.00,445,6439,10.80,32.86
G9,d26,126173086.17,28.45,53.34,890.00,445,6509,9.97,31.58
G9,d26,126173086.17,28.45,53.34,890.00,445,6513,9.12,30.20
G9,d26,126173086.17,28.45,53.34,890.00,445,6567,8.79,29.65
G9,d26,126173086.17,28.45,53.34,890.00,445,6670,9.05,30.08
