Recipe,Lot,Wafer,MAX Area Void,MAX Diameter Void,Total NG,DieId,BumpId,Area Percent,Diameter Percent
D26-17,26um,126173086.17,18.69,43.23,523.00,242,3058,9.63,31.03
D26-17,26um,126173086.17,18.69,43.23,523.00,242,3059,10.28,32.07
D26-17,26um,126173086.17,18.69,43.23,523.00,242,3118,10.93,33.06
D26-17,26um,126173086.17,18.69,43.23,523.00,242,3171,11.50,33.92
D26-17,26um,126173086.17,18.69,43.23,523.00,242,3223,9.64,31.05
D26-17,26um,126173086.17,18.69,43.23,523.00,242,3394,8.65,29.41
D26-17,26um,126173086.17,18.69,43.23,523.00,242,3406,13.22,36.36
D26-17,26um,126173086.17,18.69,43.23,523.00,242,3413,8.33,28.87
D26-17,26um,126173086.17,18.69,43.23,523.00,242,3416,11.43,33.81
D26-17,26um,126173086.17,18.69,43.23,523.00,242,3419,9.22,30.36
D26-17,26um,126173086.17,18.69,43.23,523.00,242,3421,9.41,30.68
D26-17,26um,126173086.17,18.69,43.23,523.00,242,3486,9.98,31.59
D26-17,26um,126173086.17,18.69,43.23,523.00,242,3513,9.21,30.34
D26-17,26um,126173086.17,18.69,43.23,523.00,242,3679,8.42,29.02
D26-17,26um,126173086.17,18.69,43.23,523.00,242,3681,8.88,29.79
D26-17,26um,126173086.17,18.69,43.23,523.00,242,3682,13.35,36.54
D26-17,26um,126173086.17,18.69,43.23,523.00,242,3778,10.73,32.76
D26-17,26um,126173086.17,18.69,43.23,523.00,242,3789,9.44,30.73
D26-17,26um,126173086.17,18.69,43.23,523.00,242,3790,11.31,33.62
D26-17,26um,126173086.17,18.69,43.23,523.00,242,3962,11.44,33.82
D26-17,26um,126173086.17,18.69,43.23,523.00,242,4049,9.70,31.15
D26-17,26um,126173086.17,18.69,43.23,523.00,242,4150,8.30,28.80
D26-17,26um,126173086.17,18.69,43.23,523.00,242,4154,8.38,28.94
D26-17,26um,126173086.17,18.69,43.23,523.00,242,4162,9.74,31.20
D26-17,26um,126173086.17,18.69,43.23,523.00,242,4222,9.82,31.34
D26-17,26um,126173086.17,18.69,43.23,523.00,242,4241,9.06,30.11
D26-17,26um,126173086.17,18.69,43.23,523.00,242,4330,10.14,31.84
D26-17,26um,126173086.17,18.69,43.23,523.00,242,4418,10.93,33.05
D26-17,26um,126173086.17,18.69,43.23,523.00,242,4529,9.26,30.43
D26-17,26um,126173086.17,18.69,43.23,523.00,242,4530,11.25,33.54
D26-17,26um,126173086.17,18.69,43.23,523.00,242,4613,10.69,32.70
D26-17,26um,126173086.17,18.69,43.23,523.00,242,4623,8.73,29.55
D26-17,26um,126173086.17,18.69,43.23,523.00,242,4654,8.46,29.09
D26-17,26um,126173086.17,18.69,43.23,523.00,242,4965,8.10,28.45
D26-17,26um,126173086.17,18.69,43.23,523.00,242,5354,8.22,28.67
D26-17,26um,126173086.17,18.69,43.23,523.00,242,5426,8.11,28.49
D26-17,26um,126173086.17,18.69,43.23,523.00,242,5609,8.87,29.78
D26-17,26um,126173086.17,18.69,43.23,523.00,242,5634,9.13,30.22
D26-17,26um,126173086.17,18.69,43.23,523.00,242,5698,8.00,28.28
D26-17,26um,126173086.17,18.69,43.23,523.00,252,375,9.33,30.55
D26-17,26um,126173086.17,18.69,43.23,523.00,252,710,9.45,30.73
D26-17,26um,126173086.17,18.69,43.23,523.00,252,836,8.37,28.93
D26-17,26um,126173086.17,18.69,43.23,523.00,252,980,8.10,28.45
D26-17,26um,126173086.17,18.69,43.23,523.00,252,1004,8.72,29.53
D26-17,26um,126173086.17,18.69,43.23,523.00,252,1144,10.54,32.47
D26-17,26um,126173086.17,18.69,43.23,523.00,252,1157,8.12,28.50
D26-17,26um,126173086.17,18.69,43.23,523.00,252,1249,11.22,33.50
D26-17,26um,126173086.17,18.69,43.23,523.00,252,1263,9.03,30.05
D26-17,26um,126173086.17,18.69,43.23,523.00,252,1266,9.79,31.28
D26-17,26um,126173086.17,18.69,43.23,523.00,252,1337,8.89,29.81
D26-17,26um,126173086.17,18.69,43.23,523.00,252,1343,12.62,35.52
D26-17,26um,126173086.17,18.69,43.23,523.00,252,1345,8.98,29.97
D26-17,26um,126173086.17,18.69,43.23,523.00,252,1453,11.72,34.23
D26-17,26um,126173086.17,18.69,43.23,523.00,252,1735,8.65,29.41
D26-17,26um,126173086.17,18.69,43.23,523.00,252,1838,9.07,30.12
D26-17,26um,126173086.17,18.69,43.23,523.00,252,1844,9.91,31.48
D26-17,26um,126173086.17,18.69,43.23,523.00,252,1849,11.30,33.62
D26-17,26um,126173086.17,18.69,43.23,523.00,252,1936,8.86,29.77
D26-17,26um,126173086.17,18.69,43.23,523.00,252,2028,10.96,33.11
D26-17,26um,126173086.17,18.69,43.23,523.00,252,2114,8.36,28.91
D26-17,26um,126173086.17,18.69,43.23,523.00,252,2208,10.90,33.02
D26-17,26um,126173086.17,18.69,43.23,523.00,252,2209,12.67,35.60
D26-17,26um,126173086.17,18.69,43.23,523.00,252,2216,12.78,35.75
D26-17,26um,126173086.17,18.69,43.23,523.00,252,2408,14.96,38.67
D26-17,26um,126173086.17,18.69,43.23,523.00,252,2414,14.51,38.10
D26-17,26um,126173086.17,18.69,43.23,523.00,252,2492,8.96,29.94
D26-17,26um,126173086.17,18.69,43.23,523.00,252,2578,9.73,31.19
D26-17,26um,126173086.17,18.69,43.23,523.00,252,2580,10.82,32.89
D26-17,26um,126173086.17,18.69,43.23,523.00,252,2584,13.37,36.56
D26-17,26um,126173086.17,18.69,43.23,523.00,252,2586,10.79,32.84
D26-17,26um,126173086.17,18.69,43.23,523.00,252,2589,8.46,29.09
D26-17,26um,126173086.17,18.69,43.23,523.00,252,2767,8.80,29.67
D26-17,26um,126173086.17,18.69,43.23,523.00,252,2946,8.45,29.07
D26-17,26um,126173086.17,18.69,43.23,523.00,252,2954,9.06,30.10
D26-17,26um,126173086.17,18.69,43.23,523.00,252,3031,10.20,31.94
D26-17,26um,126173086.17,18.69,43.23,523.00,252,3052,13.20,36.33
D26-17,26um,126173086.17,18.69,43.23,523.00,252,3056,15.31,39.12
D26-17,26um,126173086.17,18.69,43.23,523.00,252,3059,11.03,33.21
D26-17,26um,126173086.17,18.69,43.23,523.00,252,3132,8.82,29.69
D26-17,26um,126173086.17,18.69,43.23,523.00,252,3134,10.25,32.02
D26-17,26um,126173086.17,18.69,43.23,523.00,252,3137,8.69,29.48
D26-17,26um,126173086.17,18.69,43.23,523.00,252,3170,9.12,30.20
D26-17,26um,126173086.17,18.69,43.23,523.00,252,3210,8.90,29.84
D26-17,26um,126173086.17,18.69,43.23,523.00,252,3305,11.66,34.14
D26-17,26um,126173086.17,18.69,43.23,523.00,252,3306,9.32,30.53
D26-17,26um,126173086.17,18.69,43.23,523.00,252,3406,9.47,30.78
D26-17,26um,126173086.17,18.69,43.23,523.00,252,3419,10.14,31.85
D26-17,26um,126173086.17,18.69,43.23,523.00,252,3504,9.39,30.65
D26-17,26um,126173086.17,18.69,43.23,523.00,252,3507,9.07,30.12
D26-17,26um,126173086.17,18.69,43.23,523.00,252,3510,10.57,32.51
D26-17,26um,126173086.17,18.69,43.23,523.00,252,3513,9.53,30.88
D26-17,26um,126173086.17,18.69,43.23,523.00,252,3586,8.18,28.60
D26-17,26um,126173086.17,18.69,43.23,523.00,252,3589,10.09,31.76
D26-17,26um,126173086.17,18.69,43.23,523.00,252,3656,13.86,37.23
D26-17,26um,126173086.17,18.69,43.23,523.00,252,3681,8.04,28.36
D26-17,26um,126173086.17,18.69,43.23,523.00,252,3783,11.45,33.84
D26-17,26um,126173086.17,18.69,43.23,523.00,252,3788,8.37,28.93
D26-17,26um,126173086.17,18.69,43.23,523.00,252,3870,11.90,34.49
D26-17,26um,126173086.17,18.69,43.23,523.00,252,3875,10.39,32.23
D26-17,26um,126173086.17,18.69,43.23,523.00,252,3877,9.23,30.37
D26-17,26um,126173086.17,18.69,43.23,523.00,252,3878,10.57,32.51
D26-17,26um,126173086.17,18.69,43.23,523.00,252,3880,9.77,31.26
D26-17,26um,126173086.17,18.69,43.23,523.00,252,3933,11.69,34.19
D26-17,26um,126173086.17,18.69,43.23,523.00,252,3958,12.75,35.70
D26-17,26um,126173086.17,18.69,43.23,523.00,252,3962,9.40,30.66
D26-17,26um,126173086.17,18.69,43.23,523.00,252,4034,9.60,30.98
D26-17,26um,126173086.17,18.69,43.23,523.00,252,4049,8.58,29.30
D26-17,26um,126173086.17,18.69,43.23,523.00,252,4051,10.86,32.95
D26-17,26um,126173086.17,18.69,43.23,523.00,252,4150,10.83,32.91
D26-17,26um,126173086.17,18.69,43.23,523.00,252,4154,10.02,31.66
D26-17,26um,126173086.17,18.69,43.23,523.00,252,4159,12.41,35.23
D26-17,26um,126173086.17,18.69,43.23,523.00,252,4327,9.41,30.68
D26-17,26um,126173086.17,18.69,43.23,523.00,252,4332,12.10,34.78
D26-17,26um,126173086.17,18.69,43.23,523.00,252,4416,10.88,32.98
D26-17,26um,126173086.17,18.69,43.23,523.00,252,4523,10.62,32.60
D26-17,26um,126173086.17,18.69,43.23,523.00,252,4525,8.19,28.62
D26-17,26um,126173086.17,18.69,43.23,523.00,252,4532,8.32,28.85
D26-17,26um,126173086.17,18.69,43.23,523.00,252,4599,11.01,33.19
D26-17,26um,126173086.17,18.69,43.23,523.00,252,4691,8.51,29.16
D26-17,26um,126173086.17,18.69,43.23,523.00,252,4779,9.40,30.66
D26-17,26um,126173086.17,18.69,43.23,523.00,252,4888,11.20,33.46
D26-17,26um,126173086.17,18.69,43.23,523.00,252,4895,9.12,30.20
D26-17,26um,126173086.17,18.69,43.23,523.00,252,4901,8.20,28.64
D26-17,26um,126173086.17,18.69,43.23,523.00,252,4964,14.13,37.59
D26-17,26um,126173086.17,18.69,43.23,523.00,252,4966,12.60,35.50
D26-17,26um,126173086.17,18.69,43.23,523.00,252,5070,8.42,29.01
D26-17,26um,126173086.17,18.69,43.23,523.00,252,5134,8.22,28.67
D26-17,26um,126173086.17,18.69,43.23,523.00,252,5163,13.66,36.96
D26-17,26um,126173086.17,18.69,43.23,523.00,252,5166,10.00,31.62
D26-17,26um,126173086.17,18.69,43.23,523.00,252,5353,8.27,28.75
D26-17,26um,126173086.17,18.69,43.23,523.00,252,5356,8.25,28.73
D26-17,26um,126173086.17,18.69,43.23,523.00,252,5423,10.84,32.93
D26-17,26um,126173086.17,18.69,43.23,523.00,252,5426,9.30,30.50
D26-17,26um,126173086.17,18.69,43.23,523.00,252,5523,9.05,30.09
D26-17,26um,126173086.17,18.69,43.23,523.00,252,5626,8.06,28.39
D26-17,26um,126173086.17,18.69,43.23,523.00,252,5631,8.47,29.10
D26-17,26um,126173086.17,18.69,43.23,523.00,252,5636,11.07,33.28
D26-17,26um,126173086.17,18.69,43.23,523.00,263,913,8.04,28.36
D26-17,26um,126173086.17,18.69,43.23,523.00,263,1054,10.06,31.72
D26-17,26um,126173086.17,18.69,43.23,523.00,263,1251,9.50,30.83
D26-17,26um,126173086.17,18.69,43.23,523.00,263,1935,8.16,28.56
D26-17,26um,126173086.17,18.69,43.23,523.00,263,2207,9.08,30.14
D26-17,26um,126173086.17,18.69,43.23,523.00,263,2217,9.36,30.60
D26-17,26um,126173086.17,18.69,43.23,523.00,263,2396,8.09,28.44
D26-17,26um,126173086.17,18.69,43.23,523.00,263,2409,9.85,31.38
D26-17,26um,126173086.17,18.69,43.23,523.00,263,2687,8.36,28.91
D26-17,26um,126173086.17,18.69,43.23,523.00,263,2949,8.90,29.84
D26-17,26um,126173086.17,18.69,43.23,523.00,263,3306,9.28,30.46
D26-17,26um,126173086.17,18.69,43.23,523.00,263,3875,8.18,28.61
D26-17,26um,126173086.17,18.69,43.23,523.00,263,4223,8.14,28.54
D26-17,26um,126173086.17,18.69,43.23,523.00,263,4780,8.02,28.33
D26-17,26um,126173086.17,18.69,43.23,523.00,263,4895,8.56,29.26
D26-17,26um,126173086.17,18.69,43.23,523.00,445,1045,10.17,31.89
D26-17,26um,126173086.17,18.69,43.23,523.00,445,1144,8.30,28.80
D26-17,26um,126173086.17,18.69,43.23,523.00,445,1520,11.54,33.97
D26-17,26um,126173086.17,18.69,43.23,523.00,445,2412,8.05,28.38
D26-17,26um,126173086.17,18.69,43.23,523.00,445,2779,8.63,29.38
D26-17,26um,126173086.17,18.69,43.23,523.00,445,3224,9.07,30.11
D26-17,26um,126173086.17,18.69,43.23,523.00,445,3510,10.27,32.05
D26-17,26um,126173086.17,18.69,43.23,523.00,445,3591,12.69,35.62
D26-17,26um,126173086.17,18.69,43.23,523.00,445,3682,8.23,28.69
D26-17,26um,126173086.17,18.69,43.23,523.00,445,3788,10.17,31.89
D26-17,26um,126173086.17,18.69,43.23,523.00,445,4052,8.62,29.35
D26-17,26um,126173086.17,18.69,43.23,523.00,445,4411,8.85,29.75
D26-17,26um,126173086.17,18.69,43.23,523.00,445,4418,8.60,29.32
D26-17,26um,126173086.17,18.69,43.23,523.00,445,5158,8.49,29.14
D26-17,26um,126173086.17,18.69,43.23,523.00,445,5165,9.91,31.48
