BumpId,VoidId,Bump_X,Bump_Y,X(um),Y(um),Diam_X,Diam_Y,Diameter(%),Area(um2),Area(%)
3389,1,-5.7794,-3.4143,-0.0015,-0.0016,5.7039,5.7039,23.4603,25.5520,5.5039
3390,1,-5.5994,-3.4137,-0.0024,-0.0029,3.5174,3.5174,15.5404,9.7171,2.4150
3406,1,-5.9420,-3.4384,-0.0005,-0.0008,4.6408,4.6408,20.1987,16.9148,4.0799
3407,1,-5.8641,-3.4389,-0.0010,0.0022,6.5630,6.5630,28.4176,33.8296,8.0756
3408,1,-5.5147,-3.4379,0.0001,0.0011,5.7039,5.7039,25.7235,25.5522,6.6170
3409,1,-5.4366,-3.4373,-0.0023,-0.0008,4.3344,4.3344,19.1159,14.7554,3.6542
3410,1,-5.2671,-3.4368,-0.0001,0.0013,2.5328,2.5328,11.1654,5.0384,1.2467
3411,1,-7.4216,-3.4452,-0.0005,0.0010,5.0656,5.0656,22.9740,20.1538,5.2780
3413,1,-7.1760,-3.4449,-0.0005,0.0051,2.1406,2.1406,9.7312,3.5989,0.9470
3415,1,-6.9287,-3.4436,-0.0008,0.0006,2.8720,2.8720,12.6379,6.4780,1.5972
3418,1,-6.6047,-3.4422,-0.0002,0.0007,7.6285,7.6285,32.2908,45.7060,10.4270
3419,1,-6.4354,-3.4417,0.0011,-0.0017,3.2464,3.2464,14.3624,8.2775,2.0628
3420,1,-6.3576,-3.4411,-0.0040,0.0007,4.5911,4.5911,17.7259,16.5549,3.1421
3421,1,-6.1891,-3.4398,-0.0021,0.0015,3.9471,3.9471,18.1774,12.2362,3.3042
3421,2,-6.1891,-3.4398,-0.0004,-0.0026,2.7077,2.7077,12.4696,5.7582,1.5549
3422,1,-6.1105,-3.4402,0.0027,0.0027,3.8293,3.8293,17.2292,11.5164,2.9685
3484,1,-7.0137,-3.4630,-0.0014,0.0018,3.2464,3.2464,14.4338,8.2775,2.0833
3485,1,-6.5201,-3.4608,-0.0002,0.0014,2.3449,2.3449,10.3005,4.3187,1.0610
3486,1,-6.0264,-3.4581,-0.0008,0.0014,3.2464,3.2464,14.0810,8.2774,1.9827
3486,2,-6.0264,-3.4581,-0.0038,-0.0023,2.7910,2.7910,12.1059,6.1182,1.4655
3505,1,-7.2983,-3.4744,0.0000,0.0009,5.1107,5.1107,23.5702,20.5136,5.5555
3507,1,-6.8058,-3.4723,-0.0025,0.0022,3.7690,3.7690,15.3656,11.1566,2.3610
3509,1,-6.3127,-3.4697,-0.0025,-0.0006,3.2464,3.2464,14.3239,8.2775,2.0517
3510,1,-6.2345,-3.4690,0.0001,0.0000,3.6453,3.6453,16.0984,10.4367,2.5916
3511,1,-5.8184,-3.4678,-0.0006,-0.0002,5.0656,5.0656,21.8218,20.1538,4.7619
3512,1,-5.7407,-3.4673,-0.0003,0.0040,2.7077,2.7077,10.8465,5.7582,1.1765
3514,1,-5.5596,-3.4669,-0.0002,0.0015,5.1995,5.1995,23.3406,21.2335,5.4478
3516,1,-5.3126,-3.4654,-0.0006,0.0000,5.2869,5.2869,23.2857,21.9533,5.4222
3566,1,-5.8636,-3.4919,0.0012,0.0019,4.1176,4.1176,18.1920,13.3159,3.3095
3567,1,-5.5148,-3.4904,0.0000,0.0008,4.2274,4.2274,18.4961,14.0357,3.4211
3583,1,-5.8178,-3.5155,-0.0024,-0.0003,2.3449,2.3449,9.8533,4.3187,0.9709
3584,1,-5.7405,-3.5157,0.0000,0.0020,5.1553,5.1553,21.1959,20.8737,4.4927
3588,1,-7.2208,-3.5220,-0.0027,0.0006,3.3162,3.3162,15.6094,8.6373,2.4365
3590,1,-6.7273,-3.5196,0.0008,-0.0012,4.9743,4.9743,20.8179,19.4339,4.3338
3591,1,-6.3125,-3.5183,0.0010,-0.0003,4.1728,4.1728,18.6288,13.6758,3.4703
3594,1,-5.5597,-3.5146,0.0003,0.0024,2.5328,2.5328,11.1555,5.0385,1.2445
3594,2,-5.5597,-3.5146,-0.0047,0.0001,4.0047,4.0047,17.6383,12.5961,3.1111
3594,3,-5.5597,-3.5146,-0.0027,-0.0030,2.1406,2.1406,9.4281,3.5989,0.8889
3595,1,-5.3909,-3.5137,0.0003,-0.0005,5.7439,5.7439,26.0378,25.9120,6.7797
3596,1,-5.3130,-3.5135,0.0033,-0.0011,3.8886,3.8886,18.0937,11.8764,3.2738
3656,1,-6.0259,-3.5270,-0.0024,0.0009,3.4517,3.4517,16.2304,9.3572,2.6343
3658,1,-7.0128,-3.5314,0.0012,-0.0006,4.5410,4.5410,20.0895,16.1950,4.0359
3659,1,-6.5197,-3.5296,-0.0004,0.0005,5.7439,5.7439,25.5725,25.9121,6.5395
3673,1,-7.3438,-3.5511,-0.0024,0.0018,4.9281,4.9281,22.5530,19.0741,5.0864
3674,1,-7.1754,-3.5505,-0.0027,0.0004,1.9146,1.9146,8.9848,2.8791,0.8073
3675,1,-7.0973,-3.5502,-0.0011,0.0017,4.1728,4.1728,18.6118,13.6758,3.4640
3676,1,-6.9287,-3.5502,0.0017,0.0012,2.5328,2.5328,10.9248,5.0384,1.1935
3677,1,-6.8510,-3.5497,-0.0015,-0.0008,6.7012,6.7012,27.0232,35.2691,7.3025
3678,1,-6.6821,-3.5484,0.0008,0.0006,4.7385,4.7385,20.4124,17.6346,4.1667
3680,1,-6.4348,-3.5480,-0.0015,-0.0002,3.2464,3.2464,14.2478,8.2774,2.0300
3681,1,-6.3569,-3.5473,-0.0018,0.0034,4.8814,4.8814,19.6480,18.7143,3.8604
3683,1,-6.1103,-3.5459,0.0012,0.0079,2.8719,2.8719,12.8802,6.4780,1.6590
3683,2,-6.1103,-3.5459,-0.0035,-0.0015,1.5136,1.5136,6.7884,1.7994,0.4608
3687,1,-5.4363,-3.5432,0.0004,0.0014,4.0047,4.0047,17.9440,12.5961,3.2199
3764,1,-5.7783,-3.5688,0.0016,0.0005,1.5136,1.5136,6.3423,1.7994,0.4023
3765,1,-5.5988,-3.5673,-0.0021,0.0023,2.3449,2.3449,10.3325,4.3186,1.0676
3765,2,-5.5988,-3.5673,0.0020,0.0002,3.6453,3.6453,16.0626,10.4368,2.5801
3778,1,-5.9412,-3.5935,-0.0011,0.0041,1.5136,1.5136,6.7389,1.7994,0.4541
3778,2,-5.9412,-3.5935,-0.0020,-0.0009,3.1020,3.1020,13.8107,7.5577,1.9074
3779,1,-5.8627,-3.5933,-0.0013,0.0017,5.1107,5.1107,22.4594,20.5137,5.0442
3780,1,-7.4211,-3.6002,0.0023,0.0016,5.1106,5.1106,22.8155,20.5137,5.2055
3781,1,-7.3433,-3.5993,-0.0011,-0.0005,3.7690,3.7690,17.4935,11.1566,3.0602
3782,1,-7.1749,-3.5989,-0.0011,-0.0049,2.5328,2.5328,12.0511,5.0385,1.4523
3783,1,-7.0967,-3.5988,0.0000,0.0003,4.0615,4.0615,18.3511,12.9560,3.3676
3784,1,-6.9287,-3.5978,0.0016,0.0024,4.0047,4.0047,16.6733,12.5961,2.7800
3785,1,-6.8506,-3.5971,0.0004,-0.0006,4.3870,4.3870,17.3267,15.1154,3.0021
3787,1,-6.6035,-3.5969,-0.0009,0.0004,6.9694,6.9694,31.0708,38.1483,9.6539
3789,1,-6.3567,-3.5952,-0.0011,-0.0006,4.3870,4.3870,18.1071,15.1153,3.2787
3790,1,-6.1884,-3.5950,-0.0001,0.0003,4.8814,4.8814,23.4206,18.7143,5.4852
3791,1,-6.1105,-3.5940,0.0005,0.0009,4.6408,4.6408,21.2585,16.9148,4.5192
3792,1,-5.5142,-3.5911,-0.0018,0.0020,3.7077,3.7077,16.4325,10.7967,2.7003
3793,1,-5.4361,-3.5913,-0.0015,-0.0023,2.9506,2.9506,13.4519,6.8379,1.8095
3853,1,-7.2592,-3.6175,-0.0015,0.0011,4.1728,4.1728,18.8276,13.6758,3.5448
3855,1,-6.2729,-3.6135,-0.0008,0.0002,6.0166,6.0166,27.5479,28.4313,7.5889
3871,1,-7.0522,-3.6272,-0.0001,0.0015,5.5409,5.5409,24.2323,24.1125,5.8720
3872,1,-6.9737,-3.6270,0.0007,0.0008,3.5820,3.5820,15.0451,10.0769,2.2636
3873,1,-6.5587,-3.6247,-0.0006,0.0033,2.3449,2.3449,11.1168,4.3186,1.2358
3874,1,-6.4798,-3.6250,0.0003,0.0006,5.3301,5.3301,23.8826,22.3132,5.7038
3876,1,-5.9868,-3.6228,0.0007,0.0026,4.9281,4.9281,22.5964,19.0741,5.1060
3878,1,-5.7396,-3.6216,-0.0020,-0.0004,4.7866,4.7866,21.1194,17.9944,4.4603
3879,1,-5.6379,-3.6208,-0.0003,-0.0010,3.7689,3.7689,16.2290,11.1565,2.6338
3880,1,-5.5587,-3.6206,-0.0002,0.0002,3.3162,3.3162,14.5930,8.6374,2.1296
3934,1,-5.8631,-3.6461,0.0006,-0.0002,1.5136,1.5136,7.1319,1.7994,0.5086
3954,1,-5.8171,-3.6700,-0.0026,0.0011,4.6899,4.6899,20.9561,17.2747,4.3916
3955,1,-5.7390,-3.6699,-0.0025,0.0005,6.5630,6.5630,28.1173,33.8297,7.9058
3960,1,-6.5578,-3.6727,-0.0010,0.0015,5.1553,5.1553,23.9755,20.8735,5.7482
3962,1,-6.0639,-3.6710,-0.0011,0.0031,2.7077,2.7077,13.1306,5.7582,1.7241
3964,1,-5.6376,-3.6692,-0.0002,-0.0012,2.3449,2.3449,10.0716,4.3187,1.0144
3964,2,-5.6376,-3.6692,0.0025,-0.0050,2.7910,2.7910,11.9876,6.1181,1.4370
3965,1,-5.5596,-3.6684,-0.0044,-0.0006,4.2274,4.2274,18.4718,14.0357,3.4121
4027,1,-6.7656,-3.6844,-0.0006,0.0009,5.2869,5.2869,23.9777,21.9532,5.7493
4042,1,-7.1747,-3.7047,-0.0031,-0.0010,1.9146,1.9146,9.1382,2.8791,0.8351
